Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
2.923,0,0,0,-0.008570373,-0.6703146,-0.01124221,-0.6667882
2.934,0,0,0,-0.008860528,-0.6698117,-0.01124221,-0.6667882
2.946,0,0,0,-0.009172499,-0.6694883,-0.01237851,-0.6698472
2.956,0,0,0,-0.009483814,-0.6692686,-0.01237851,-0.6698472
2.967,0,0,0,-0.009783089,-0.6691146,-0.01237851,-0.6698472
2.978,0,0,0,-0.01006484,-0.6690074,-0.01237851,-0.6698472
2.989,0,0,0,-0.01032639,-0.6689373,-0.01237851,-0.6698472
3.000,0,0,0,-0.01056719,-0.6688947,-0.01237851,-0.6698472
3.011,0,0,0,-0.01075512,-0.6689736,-0.01154763,-0.6724168
3.023,0,0,0,-0.01090908,-0.6691171,-0.01154763,-0.6724168
3.034,0,0,0,-0.01103866,-0.6692966,-0.01154763,-0.6724168
3.045,0,0,0,-0.01115113,-0.6694956,-0.01154763,-0.6724168
3.056,0,0,0,-0.01120466,-0.6698565,-0.01036286,-0.6763411
3.068,0,0,0,-0.01122481,-0.6702934,-0.009777188,-0.6767158
3.079,0,0,0,-0.0112021,-0.6707774,-0.009777188,-0.6767158
3.091,0,0,0,-0.01115501,-0.6712793,-0.009777188,-0.6767158
3.101,0,0,0,-0.0110929,-0.6717843,-0.009777188,-0.6767158
3.112,0,0,0,-0.01102132,-0.6722808,-0.009484947,-0.6796341
3.124,0,0,0,-0.01093268,-0.6728703,-0.009484947,-0.6796341
3.135,0,0,0,-0.01088667,-0.6735451,-0.01083231,-0.6811569
3.146,0,0,0,-0.01085907,-0.6742404,-0.01083231,-0.6811569
3.157,0,0,0,-0.01083809,-0.674924,-0.01083231,-0.6811569
3.169,0,0,0,-0.01078176,-0.6755977,-0.009901762,-0.6816278
3.180,0,0,0,-0.01070786,-0.6762671,-0.009898961,-0.6822544
3.191,0,0,0,-0.01062739,-0.6769107,-0.009898961,-0.6822544
3.202,0,0,0,-0.01054561,-0.6775174,-0.009898961,-0.6822544
3.213,0,0,0,-0.01046526,-0.678082,-0.009898961,-0.6822544
3.224,0,0,0,-0.01038772,-0.6786016,-0.01071489,-0.6828351
3.235,0,0,0,-0.01034677,-0.6791022,-0.01071489,-0.6828351
3.246,0,0,0,-0.01037157,-0.6795758,-0.01187968,-0.682906
3.258,0,0,0,-0.01042986,-0.6800159,-0.01187968,-0.682906
3.269,0,0,0,-0.01050568,-0.6804192,-0.01187968,-0.682906
3.280,0,0,0,-0.01059103,-0.680784,-0.01187968,-0.682906
3.292,0,0,0,-0.01066792,-0.6811843,-0.01151508,-0.6848512
3.303,0,0,0,-0.01074064,-0.681583,-0.01192755,-0.686473
3.313,0,0,0,-0.01082724,-0.6820245,-0.01192755,-0.686473
3.324,0,0,0,-0.01092017,-0.6824655,-0.01192755,-0.686473
3.335,0,0,0,-0.01100123,-0.6828445,-0.01155263,-0.685427
3.346,0,0,0,-0.01107442,-0.6831785,-0.01155263,-0.685427
3.358,0,0,0,-0.01109731,-0.6834047,-0.01039064,-0.6835719
3.369,0,0,0,-0.01109397,-0.6835665,-0.01039064,-0.6835719
3.381,0,0,0,-0.01107669,-0.6836854,-0.01039064,-0.6835719
3.392,0,0,0,-0.01105142,-0.6837724,-0.01039064,-0.6835719
3.403,0,0,0,-0.01102126,-0.6838329,-0.01039064,-0.6835719
3.414,0,0,0,-0.01096624,-0.6838137,-0.00984484,-0.6820013
3.425,0,0,0,-0.01090032,-0.6837533,-0.00984484,-0.6820013
3.436,0,0,0,-0.01083046,-0.6836711,-0.00984484,-0.6820013
3.448,0,0,0,-0.01076019,-0.6835766,-0.00984484,-0.6820013
3.459,0,0,0,-0.01068974,-0.6834754,-0.008852005,-0.6841495
3.470,0,0,0,-0.01058108,-0.6834538,-0.008852005,-0.6841495
3.481,0,0,0,-0.01037741,-0.6835532,-0.006833136,-0.6863354
3.492,0,0,0,-0.01013088,-0.6837069,-0.006833136,-0.6863354
3.503,0,0,0,-0.009867668,-0.6838815,-0.006833136,-0.6863354
3.515,0,0,0,-0.009600818,-0.6840601,-0.006833136,-0.6863354
3.526,0,0,0,-0.009261727,-0.6844133,-0.004848897,-0.6909581
3.537,0,0,0,-0.008897305,-0.6848412,-0.00515908,-0.6928144
3.548,0,0,0,-0.008543074,-0.6853656,-0.00515908,-0.6928144
3.559,0,0,0,-0.008204281,-0.685923,-0.00515908,-0.6928144
3.570,0,0,0,-0.007883549,-0.6864816,-0.00515908,-0.6928144
3.581,0,0,0,-0.007581592,-0.6870286,-0.00515908,-0.6928144
3.593,0,0,0,-0.007316709,-0.6873533,-0.005623877,-0.6875027
3.604,0,0,0,-0.007079959,-0.6875651,-0.005623877,-0.6875027
3.615,0,0,0,-0.006867051,-0.687719,-0.005623877,-0.6875027
3.627,0,0,0,-0.006675124,-0.6878407,-0.005623877,-0.6875027
3.637,0,0,0,-0.006502926,-0.6879431,-0.005623877,-0.6875027
3.649,0,0,0,-0.00637126,-0.6880313,-0.005893588,-0.6881706
3.660,0,0,0,-0.006253242,-0.6881305,-0.005893588,-0.6881706
3.671,0,0,0,-0.006148934,-0.6882281,-0.005893588,-0.6881706
3.682,0,0,0,-0.006058455,-0.6883179,-0.005893588,-0.6881706
3.693,0,0,0,-0.005981743,-0.6883967,-0.00377512,-0.6890703
3.705,0,0,0,-0.005836606,-0.6884951,-0.00377512,-0.6890703
3.716,0,0,0,-0.005667567,-0.6886267,-0.003800809,-0.6899619
3.727,0,0,0,-0.005495787,-0.6887627,-0.003800809,-0.6899619
3.738,0,0,0,-0.005331993,-0.6888885,-0.003800809,-0.6899619
3.750,0,0,0,-0.005177855,-0.6890638,-0.003709376,-0.6916944
3.761,0,0,0,-0.005014539,-0.6892947,-0.00313592,-0.6927994
3.772,0,0,0,-0.004852295,-0.6895434,-0.00313592,-0.6927994
3.782,0,0,0,-0.00469625,-0.689791,-0.00313592,-0.6927994
3.793,0,0,0,-0.004549026,-0.6900283,-0.00313592,-0.6927994
3.805,0,0,0,-0.004411936,-0.6902503,-0.002410114,-0.6927388
3.818,0,0,0,-0.004090786,-0.6906598,-0.003014982,-0.6916943
3.827,0,0,0,-0.003951311,-0.6908153,-0.003014982,-0.6916943
3.836,0,0,0,-0.003951311,-0.6908153,-0.003014982,-0.6916943
