Elapsed time; MotionVR pitch; MotionVR roll; MotionVR heave; StaticVR ML; StaticVR AP; Static ML raw; StaticVR AP raw
3.830;0;0;0;-0.06036866;-0.4626799;-0.05440849;-0.4604761
3.841;0;0;0;-0.05973327;-0.4624347;-0.05440849;-0.4604761
3.852;0;0;0;-0.05912876;-0.462207;-0.05440849;-0.4604761
3.863;0;0;0;-0.05854851;-0.4619424;-0.0540036;-0.4589127
3.874;0;0;0;-0.05800295;-0.4616717;-0.0540036;-0.4589127
3.885;0;0;0;-0.05749726;-0.4614099;-0.0540036;-0.4589127
3.897;0;0;0;-0.05702198;-0.461087;-0.05368954;-0.4568885
3.908;0;0;0;-0.05658269;-0.4607447;-0.05368954;-0.4568885
3.919;0;0;0;-0.05618227;-0.4604043;-0.05368954;-0.4568885
3.930;0;0;0;-0.05584073;-0.460001;-0.05417979;-0.4549335
3.942;0;0;0;-0.05556422;-0.4594811;-0.05458343;-0.4523451
3.952;0;0;0;-0.05533576;-0.4589186;-0.05458343;-0.4523451
3.963;0;0;0;-0.05514371;-0.4583492;-0.05458343;-0.4523451
3.975;0;0;0;-0.05501032;-0.4577078;-0.05531442;-0.4501778
3.986;0;0;0;-0.05491757;-0.4570483;-0.05531442;-0.4501778
3.997;0;0;0;-0.05485392;-0.4563983;-0.05531442;-0.4501778
4.008;0;0;0;-0.05477178;-0.4556032;-0.05422473;-0.4457957
4.020;0;0;0;-0.05469096;-0.454761;-0.05422473;-0.4457957
